=== Market Cap Auto-Sell Monitor ===

Sell trigger: $6000 market cap
Monitoring 10 tokens:

  SEEKBOT (wallet-1): 9T95V7S1y7L8...
  AVAULT (wallet-2): APXYEg1wQheu...
  NSWAP (wallet-3): 7PV9EpZXivde...
  PCHAIN (wallet-4): D8u7g47FCPtM...
  SEEDG (wallet-5): 8k51Q6gvA8nU...
  SKNET (wallet-6): FYVK2YQrXT47...
  MDAO (wallet-7): GFgbDMJmMmrK...
  TRELAY (wallet-8): AemCtvSpewGh...
  CSIGN (wallet-9): kynRpxt3ASUk...
  SWARM (wallet-10): F3kXwe6eF8hS...

Starting monitor (polling every 15s + WebSocket)...

WebSocket connected — subscribing to token trades...
  [11:23:23 AM] CSIGN: $4859 mcap (target: $6000)
  [11:23:24 AM] SWARM: $4886 mcap (target: $6000)
  [11:23:42 AM] SEEKBOT: $5389 mcap (target: $6000)
  [11:23:44 AM] AVAULT: $5391 mcap (target: $6000)
  [11:23:45 AM] NSWAP: $5375 mcap (target: $6000)
  [11:23:45 AM] PCHAIN trade: mcap ~$2530 (buy)
  [11:23:47 AM] PCHAIN: $5400 mcap (target: $6000)
  [11:23:49 AM] SEEDG: $5386 mcap (target: $6000)
  [11:23:51 AM] SKNET: $5382 mcap (target: $6000)
  [11:23:52 AM] MDAO: $5382 mcap (target: $6000)
  [11:23:54 AM] TRELAY: $5482 mcap (target: $6000)
  [11:23:56 AM] CSIGN: $5437 mcap (target: $6000)
  [11:23:58 AM] SWARM: $5467 mcap (target: $6000)
  [11:24:11 AM] CSIGN trade: mcap ~$2568 (buy)
  [11:24:15 AM] SEEKBOT: $5389 mcap (target: $6000)
  [11:24:16 AM] AVAULT: $5391 mcap (target: $6000)
  [11:24:18 AM] NSWAP: $5375 mcap (target: $6000)
  [11:24:20 AM] PCHAIN: $5400 mcap (target: $6000)
  [11:24:22 AM] SEEDG: $5386 mcap (target: $6000)
  [11:24:23 AM] SKNET: $5382 mcap (target: $6000)
  [11:24:25 AM] MDAO: $5382 mcap (target: $6000)
  [11:24:27 AM] TRELAY: $5482 mcap (target: $6000)
  [11:24:29 AM] CSIGN: $5440 mcap (target: $6000)
  [11:24:31 AM] SWARM: $5467 mcap (target: $6000)
  [11:24:48 AM] SEEKBOT: $5389 mcap (target: $6000)
  [11:24:49 AM] AVAULT: $5391 mcap (target: $6000)
  [11:24:51 AM] NSWAP: $5375 mcap (target: $6000)
  [11:24:53 AM] PCHAIN: $5400 mcap (target: $6000)
  [11:24:55 AM] SEEDG: $5386 mcap (target: $6000)
  [11:24:56 AM] SKNET: $5382 mcap (target: $6000)
  [11:24:58 AM] MDAO: $5382 mcap (target: $6000)
  [11:25:00 AM] TRELAY: $5482 mcap (target: $6000)
  [11:25:00 AM] PCHAIN trade: mcap ~$2258 (sell)
  [11:25:02 AM] CSIGN: $5440 mcap (target: $6000)
  [11:25:03 AM] SWARM: $5467 mcap (target: $6000)
  [11:25:21 AM] SEEKBOT: $4816 mcap (target: $6000)
  [11:25:22 AM] AVAULT: $4818 mcap (target: $6000)
  [11:25:24 AM] NSWAP: $4803 mcap (target: $6000)
  [11:25:26 AM] PCHAIN: $4822 mcap (target: $6000)
  [11:25:28 AM] SEEDG: $4813 mcap (target: $6000)
  [11:25:28 AM] CSIGN trade: mcap ~$2298 (buy)
  [11:25:29 AM] SKNET: $4810 mcap (target: $6000)
  [11:25:31 AM] MDAO: $4809 mcap (target: $6000)
  [11:25:33 AM] TRELAY: $4899 mcap (target: $6000)
  [11:25:35 AM] CSIGN: $4865 mcap (target: $6000)
  [11:25:36 AM] SWARM: $4886 mcap (target: $6000)
  [11:25:54 AM] SEEKBOT: $4816 mcap (target: $6000)
  [11:25:55 AM] AVAULT: $4818 mcap (target: $6000)
  [11:25:57 AM] NSWAP: $4803 mcap (target: $6000)
  [11:25:59 AM] PCHAIN: $4822 mcap (target: $6000)
  [11:26:01 AM] SEEDG: $4813 mcap (target: $6000)
  [11:26:02 AM] SKNET: $4810 mcap (target: $6000)
  [11:26:04 AM] MDAO: $4809 mcap (target: $6000)
  [11:26:06 AM] TRELAY: $4899 mcap (target: $6000)
  [11:26:08 AM] CSIGN: $4865 mcap (target: $6000)
  [11:26:09 AM] SWARM: $4886 mcap (target: $6000)
  [11:26:27 AM] SEEKBOT: $5393 mcap (target: $6000)
  [11:26:28 AM] AVAULT: $5394 mcap (target: $6000)
  [11:26:30 AM] NSWAP: $5378 mcap (target: $6000)
  [11:26:32 AM] PCHAIN: $5400 mcap (target: $6000)
  [11:26:34 AM] SEEDG: $5389 mcap (target: $6000)
  [11:26:35 AM] SKNET: $5386 mcap (target: $6000)
  [11:26:37 AM] MDAO: $5385 mcap (target: $6000)
  [11:26:39 AM] TRELAY: $5485 mcap (target: $6000)
  [11:26:41 AM] CSIGN: $5448 mcap (target: $6000)
  [11:26:42 AM] SWARM: $5471 mcap (target: $6000)
  [11:26:59 AM] SEEKBOT: $5393 mcap (target: $6000)
  [11:27:01 AM] AVAULT: $5394 mcap (target: $6000)
  [11:27:03 AM] NSWAP: $5378 mcap (target: $6000)
  [11:27:05 AM] PCHAIN: $5400 mcap (target: $6000)
  [11:27:06 AM] SEEDG: $5389 mcap (target: $6000)
  [11:27:08 AM] SKNET: $5386 mcap (target: $6000)
  [11:27:10 AM] MDAO: $5385 mcap (target: $6000)
  [11:27:12 AM] TRELAY: $5485 mcap (target: $6000)
  [11:27:13 AM] CSIGN: $5448 mcap (target: $6000)
  [11:27:15 AM] SWARM: $5471 mcap (target: $6000)
  [11:27:33 AM] SEEKBOT: $5394 mcap (target: $6000)
  [11:27:34 AM] AVAULT: $5396 mcap (target: $6000)
  [11:27:36 AM] NSWAP: $5380 mcap (target: $6000)
  [11:27:38 AM] PCHAIN: $5402 mcap (target: $6000)
  [11:27:40 AM] SEEDG: $5391 mcap (target: $6000)
  [11:27:41 AM] SKNET: $5387 mcap (target: $6000)
  [11:27:43 AM] MDAO: $5387 mcap (target: $6000)
  [11:27:45 AM] TRELAY: $5487 mcap (target: $6000)
  [11:27:46 AM] CSIGN: $5449 mcap (target: $6000)
  [11:27:48 AM] SWARM trade: mcap ~$2599 (buy)
  [11:27:48 AM] SWARM: $5476 mcap (target: $6000)
  [11:28:05 AM] SEEKBOT: $5394 mcap (target: $6000)
  [11:28:07 AM] AVAULT: $5396 mcap (target: $6000)
  [11:28:09 AM] NSWAP: $5380 mcap (target: $6000)
  [11:28:11 AM] PCHAIN: $5402 mcap (target: $6000)
  [11:28:12 AM] SEEDG: $5391 mcap (target: $6000)
  [11:28:14 AM] SKNET: $5387 mcap (target: $6000)
  [11:28:16 AM] MDAO: $5387 mcap (target: $6000)
  [11:28:18 AM] TRELAY: $5487 mcap (target: $6000)
  [11:28:19 AM] CSIGN: $5449 mcap (target: $6000)
  [11:28:21 AM] SWARM: $5476 mcap (target: $6000)
  [11:28:38 AM] SEEKBOT: $5393 mcap (target: $6000)
  [11:28:40 AM] AVAULT: $5394 mcap (target: $6000)
  [11:28:42 AM] NSWAP: $5378 mcap (target: $6000)
  [11:28:43 AM] PCHAIN: $5400 mcap (target: $6000)
  [11:28:45 AM] SEEDG: $5389 mcap (target: $6000)
  [11:28:47 AM] SKNET: $5386 mcap (target: $6000)
  [11:28:48 AM] MDAO: $5385 mcap (target: $6000)
  [11:28:50 AM] TRELAY: $5485 mcap (target: $6000)
  [11:28:52 AM] CSIGN: $5448 mcap (target: $6000)
  [11:28:54 AM] SWARM: $5475 mcap (target: $6000)
  [11:29:11 AM] SEEKBOT: $5393 mcap (target: $6000)
  [11:29:13 AM] AVAULT: $5394 mcap (target: $6000)
  [11:29:14 AM] NSWAP: $5378 mcap (target: $6000)
  [11:29:16 AM] PCHAIN: $5400 mcap (target: $6000)
  [11:29:18 AM] SEEDG: $5389 mcap (target: $6000)
  [11:29:19 AM] SKNET: $5386 mcap (target: $6000)
  [11:29:21 AM] MDAO: $5385 mcap (target: $6000)
  [11:29:23 AM] TRELAY: $5485 mcap (target: $6000)
  [11:29:25 AM] CSIGN: $5448 mcap (target: $6000)
  [11:29:26 AM] SWARM: $5475 mcap (target: $6000)
  [11:29:42 AM] TRELAY trade: mcap ~$2610 (buy)
  [11:29:43 AM] SEEKBOT: $5387 mcap (target: $6000)
  [11:29:45 AM] AVAULT: $5389 mcap (target: $6000)
  [11:29:47 AM] NSWAP: $5373 mcap (target: $6000)
  [11:29:49 AM] PCHAIN: $5394 mcap (target: $6000)
  [11:29:50 AM] SEEDG: $5384 mcap (target: $6000)
  [11:29:52 AM] SKNET: $5380 mcap (target: $6000)
  [11:29:54 AM] MDAO: $5380 mcap (target: $6000)
  [11:29:56 AM] TRELAY: $5484 mcap (target: $6000)
  [11:29:57 AM] CSIGN: $5442 mcap (target: $6000)
  [11:29:59 AM] SWARM: $5469 mcap (target: $6000)
  [11:30:16 AM] SEEKBOT: $5387 mcap (target: $6000)
  [11:30:18 AM] AVAULT: $5389 mcap (target: $6000)
  [11:30:20 AM] NSWAP: $5373 mcap (target: $6000)
  [11:30:22 AM] PCHAIN: $5394 mcap (target: $6000)
  [11:30:24 AM] SEEDG: $5384 mcap (target: $6000)
  [11:30:25 AM] SKNET: $5380 mcap (target: $6000)
  [11:30:27 AM] MDAO: $5380 mcap (target: $6000)
  [11:30:29 AM] TRELAY: $5484 mcap (target: $6000)
  [11:30:31 AM] CSIGN: $5442 mcap (target: $6000)
  [11:30:32 AM] SWARM: $5469 mcap (target: $6000)
  [11:30:49 AM] SEEKBOT: $5386 mcap (target: $6000)
  [11:30:51 AM] AVAULT: $5388 mcap (target: $6000)
  [11:30:53 AM] NSWAP: $5372 mcap (target: $6000)
  [11:30:55 AM] PCHAIN: $5393 mcap (target: $6000)
  [11:30:56 AM] SEEDG: $5383 mcap (target: $6000)
  [11:30:58 AM] SKNET: $5379 mcap (target: $6000)
  [11:31:00 AM] MDAO: $5379 mcap (target: $6000)
  [11:31:02 AM] TRELAY: $5482 mcap (target: $6000)
  [11:31:04 AM] CSIGN: $5441 mcap (target: $6000)
  [11:31:05 AM] SWARM: $5468 mcap (target: $6000)
  [11:31:07 AM] SKNET trade: mcap ~$2515 (buy)
  [11:31:22 AM] SEEKBOT: $5385 mcap (target: $6000)
  [11:31:24 AM] AVAULT: $5387 mcap (target: $6000)
  [11:31:26 AM] NSWAP: $5371 mcap (target: $6000)
  [11:31:28 AM] PCHAIN: $5393 mcap (target: $6000)
  [11:31:29 AM] SEEDG: $5382 mcap (target: $6000)
  [11:31:31 AM] SKNET: $5382 mcap (target: $6000)
  [11:31:33 AM] MDAO: $5378 mcap (target: $6000)
  [11:31:35 AM] TRELAY: $5482 mcap (target: $6000)
  [11:31:36 AM] CSIGN: $5440 mcap (target: $6000)
  [11:31:38 AM] SWARM: $5467 mcap (target: $6000)
  [11:31:55 AM] SEEKBOT: $5385 mcap (target: $6000)
  [11:31:57 AM] AVAULT: $5387 mcap (target: $6000)
  [11:31:59 AM] NSWAP: $5371 mcap (target: $6000)
  [11:31:59 AM] SKNET trade: mcap ~$2252 (buy)
  [11:32:00 AM] PCHAIN: $5393 mcap (target: $6000)
  [11:32:02 AM] SEEDG: $5382 mcap (target: $6000)
  [11:32:04 AM] SKNET: $5385 mcap (target: $6000)
  [11:32:06 AM] MDAO: $5378 mcap (target: $6000)
  [11:32:07 AM] TRELAY: $5482 mcap (target: $6000)
  [11:32:09 AM] CSIGN: $5440 mcap (target: $6000)
  [11:32:11 AM] SWARM: $5467 mcap (target: $6000)
  [11:32:20 AM] TRELAY trade: mcap ~$2340 (buy)
  [11:32:23 AM] TRELAY trade: mcap ~$2348 (buy)
  [11:32:26 AM] SWARM trade: mcap ~$2328 (buy)
  [11:32:27 AM] SWARM trade: mcap ~$2336 (buy)
  [11:32:28 AM] SEEKBOT: $4816 mcap (target: $6000)
  [11:32:30 AM] AVAULT: $4818 mcap (target: $6000)
  [11:32:30 AM] CSIGN trade: mcap ~$2305 (buy)
  [11:32:31 AM] NSWAP: $4803 mcap (target: $6000)
  [11:32:33 AM] CSIGN trade: mcap ~$2313 (buy)
  [11:32:33 AM] PCHAIN: $4822 mcap (target: $6000)
  [11:32:35 AM] SEEDG: $4813 mcap (target: $6000)
  [11:32:37 AM] SKNET: $4816 mcap (target: $6000)
  [11:32:38 AM] MDAO: $4809 mcap (target: $6000)
  [11:32:40 AM] TRELAY: $4918 mcap (target: $6000)
  [11:32:42 AM] CSIGN: $4881 mcap (target: $6000)
  [11:32:44 AM] SWARM: $4905 mcap (target: $6000)
  [11:32:59 AM] PCHAIN trade: mcap ~$2528 (buy)
  [11:33:01 AM] SEEKBOT: $5385 mcap (target: $6000)
  [11:33:02 AM] AVAULT: $5387 mcap (target: $6000)
  [11:33:04 AM] NSWAP: $5371 mcap (target: $6000)
  [11:33:06 AM] PCHAIN: $5396 mcap (target: $6000)
  [11:33:07 AM] SEEDG: $5381 mcap (target: $6000)
  [11:33:09 AM] SKNET: $5385 mcap (target: $6000)
  [11:33:11 AM] MDAO: $5378 mcap (target: $6000)
  [11:33:13 AM] TRELAY: $5499 mcap (target: $6000)
  [11:33:14 AM] CSIGN: $5458 mcap (target: $6000)
  [11:33:16 AM] SWARM: $5485 mcap (target: $6000)
  [11:33:33 AM] SEEKBOT: $5379 mcap (target: $6000)
  [11:33:35 AM] AVAULT: $5381 mcap (target: $6000)
  [11:33:37 AM] NSWAP: $5365 mcap (target: $6000)
  [11:33:38 AM] PCHAIN: $5390 mcap (target: $6000)
  [11:33:40 AM] SEEDG: $5376 mcap (target: $6000)
  [11:33:42 AM] SKNET: $5379 mcap (target: $6000)
  [11:33:44 AM] MDAO: $5372 mcap (target: $6000)
  [11:33:46 AM] TRELAY: $5493 mcap (target: $6000)
  [11:33:47 AM] CSIGN: $5452 mcap (target: $6000)
  [11:33:49 AM] SWARM: $5479 mcap (target: $6000)
  [11:34:06 AM] SEEKBOT: $5379 mcap (target: $6000)
  [11:34:08 AM] SKNET trade: mcap ~$2518 (buy)
  [11:34:08 AM] AVAULT: $5381 mcap (target: $6000)
  [11:34:10 AM] NSWAP: $5365 mcap (target: $6000)
  [11:34:11 AM] PCHAIN: $5390 mcap (target: $6000)
  [11:34:13 AM] SEEDG: $5376 mcap (target: $6000)
  [11:34:15 AM] SKNET: $5383 mcap (target: $6000)
  [11:34:16 AM] MDAO: $5372 mcap (target: $6000)
  [11:34:18 AM] TRELAY: $5493 mcap (target: $6000)
  [11:34:20 AM] CSIGN: $5452 mcap (target: $6000)
  [11:34:22 AM] SWARM: $5479 mcap (target: $6000)
  [11:34:39 AM] SEEKBOT: $5377 mcap (target: $6000)
  [11:34:41 AM] AVAULT: $5379 mcap (target: $6000)
  [11:34:42 AM] NSWAP: $5363 mcap (target: $6000)
  [11:34:44 AM] AVAULT trade: mcap ~$2256 (buy)
  [11:34:44 AM] PCHAIN: $5388 mcap (target: $6000)
  [11:34:46 AM] SEEDG: $5373 mcap (target: $6000)
  [11:34:48 AM] SKNET: $5381 mcap (target: $6000)
  [11:34:49 AM] MDAO: $5370 mcap (target: $6000)
  [11:34:51 AM] TRELAY: $5491 mcap (target: $6000)
  [11:34:53 AM] CSIGN: $5450 mcap (target: $6000)
  [11:34:55 AM] SWARM: $5477 mcap (target: $6000)
  [11:35:12 AM] SEEKBOT: $4816 mcap (target: $6000)
  [11:35:13 AM] AVAULT: $4821 mcap (target: $6000)
  [11:35:15 AM] NSWAP: $4803 mcap (target: $6000)
  [11:35:15 AM] SWARM trade: mcap ~$2339 (buy)
  [11:35:17 AM] PCHAIN: $4826 mcap (target: $6000)
  [11:35:19 AM] SEEDG: $4813 mcap (target: $6000)
  [11:35:20 AM] SKNET: $4819 mcap (target: $6000)
  [11:35:22 AM] MDAO: $4809 mcap (target: $6000)
  [11:35:24 AM] TRELAY: $4918 mcap (target: $6000)
  [11:35:26 AM] CSIGN: $4881 mcap (target: $6000)
  [11:35:27 AM] SWARM: $4908 mcap (target: $6000)
  [11:35:39 AM] NSWAP trade: mcap ~$2243 (buy)
  [11:35:46 AM] SEEKBOT: $5365 mcap (target: $6000)
  [11:35:47 AM] AVAULT: $5370 mcap (target: $6000)
  [11:35:49 AM] NSWAP: $5354 mcap (target: $6000)
  [11:35:51 AM] PCHAIN: $5376 mcap (target: $6000)
  [11:35:53 AM] SEEDG: $5361 mcap (target: $6000)
  [11:35:55 AM] SKNET: $5369 mcap (target: $6000)
  [11:35:56 AM] MDAO: $5358 mcap (target: $6000)
  [11:35:58 AM] TRELAY: $5479 mcap (target: $6000)
  [11:36:00 AM] CSIGN: $5437 mcap (target: $6000)
  [11:36:02 AM] SWARM: $5468 mcap (target: $6000)
  [11:36:19 AM] SEEKBOT: $5365 mcap (target: $6000)
  [11:36:21 AM] AVAULT: $5370 mcap (target: $6000)
  [11:36:22 AM] NSWAP: $5354 mcap (target: $6000)
  [11:36:24 AM] PCHAIN: $5376 mcap (target: $6000)
  [11:36:26 AM] SEEDG: $5361 mcap (target: $6000)
  [11:36:28 AM] SKNET: $5369 mcap (target: $6000)
  [11:36:29 AM] SEEDG trade: mcap ~$2507 (buy)
  [11:36:29 AM] MDAO: $5358 mcap (target: $6000)
  [11:36:31 AM] TRELAY: $5479 mcap (target: $6000)
  [11:36:33 AM] CSIGN: $5437 mcap (target: $6000)
  [11:36:35 AM] SWARM: $5468 mcap (target: $6000)
  [11:36:52 AM] SEEKBOT: $5363 mcap (target: $6000)
  [11:36:53 AM] AVAULT: $5368 mcap (target: $6000)
  [11:36:55 AM] NSWAP: $5352 mcap (target: $6000)
  [11:36:57 AM] PCHAIN: $5373 mcap (target: $6000)
  [11:36:59 AM] SEEDG: $5363 mcap (target: $6000)
  [11:37:01 AM] SKNET: $5366 mcap (target: $6000)
  [11:37:02 AM] MDAO: $5355 mcap (target: $6000)
  [11:37:04 AM] TRELAY: $5476 mcap (target: $6000)
  [11:37:05 AM] SWARM trade: mcap ~$2608 (buy)
  [11:37:06 AM] CSIGN: $5435 mcap (target: $6000)
  [11:37:08 AM] SWARM: $5469 mcap (target: $6000)
  [11:37:25 AM] SEEKBOT: $5358 mcap (target: $6000)
  [11:37:26 AM] AVAULT: $5364 mcap (target: $6000)
  [11:37:28 AM] NSWAP: $5348 mcap (target: $6000)
  [11:37:30 AM] PCHAIN: $5369 mcap (target: $6000)
  [11:37:32 AM] SEEDG: $5358 mcap (target: $6000)
  [11:37:33 AM] SKNET: $5362 mcap (target: $6000)
  [11:37:35 AM] MDAO: $5351 mcap (target: $6000)
  [11:37:37 AM] TRELAY: $5472 mcap (target: $6000)
  [11:37:39 AM] CSIGN: $5431 mcap (target: $6000)
  [11:37:40 AM] SWARM: $5465 mcap (target: $6000)
  [11:37:48 AM] MDAO trade: mcap ~$2502 (buy)
  [11:37:57 AM] SEEKBOT: $4816 mcap (target: $6000)
  [11:37:59 AM] AVAULT: $4821 mcap (target: $6000)
  [11:38:01 AM] NSWAP: $4806 mcap (target: $6000)
  [11:38:03 AM] PCHAIN: $4826 mcap (target: $6000)
  [11:38:04 AM] SEEDG: $4816 mcap (target: $6000)
  [11:38:06 AM] SKNET: $4819 mcap (target: $6000)
  [11:38:08 AM] MDAO: $4813 mcap (target: $6000)
  [11:38:10 AM] TRELAY: $4918 mcap (target: $6000)
  [11:38:11 AM] CSIGN: $4881 mcap (target: $6000)
  [11:38:13 AM] SWARM: $4912 mcap (target: $6000)
  [11:38:30 AM] SEEKBOT: $4816 mcap (target: $6000)
  [11:38:32 AM] AVAULT: $4821 mcap (target: $6000)
  [11:38:34 AM] NSWAP: $4806 mcap (target: $6000)
  [11:38:36 AM] PCHAIN: $4826 mcap (target: $6000)
  [11:38:37 AM] SEEDG: $4816 mcap (target: $6000)
  [11:38:39 AM] SKNET: $4819 mcap (target: $6000)
  [11:38:41 AM] MDAO: $4813 mcap (target: $6000)
  [11:38:42 AM] TRELAY: $4918 mcap (target: $6000)
  [11:38:44 AM] CSIGN: $4881 mcap (target: $6000)
  [11:38:46 AM] SWARM: $4912 mcap (target: $6000)
  [11:38:48 AM] SWARM trade: mcap ~$2345 (buy)
  [11:39:04 AM] SEEKBOT: $5355 mcap (target: $6000)
  [11:39:06 AM] AVAULT: $5361 mcap (target: $6000)
  [11:39:07 AM] NSWAP: $5345 mcap (target: $6000)
  [11:39:09 AM] PCHAIN: $5366 mcap (target: $6000)
  [11:39:11 AM] SEEDG: $5355 mcap (target: $6000)
  [11:39:13 AM] SKNET: $5359 mcap (target: $6000)
  [11:39:15 AM] MDAO: $5352 mcap (target: $6000)
  [11:39:16 AM] TRELAY: $5469 mcap (target: $6000)
  [11:39:18 AM] CSIGN: $5428 mcap (target: $6000)
  [11:39:20 AM] SWARM: $5465 mcap (target: $6000)
  [11:39:37 AM] SEEKBOT: $5350 mcap (target: $6000)
  [11:39:39 AM] AVAULT: $5356 mcap (target: $6000)
  [11:39:40 AM] NSWAP: $5340 mcap (target: $6000)
  [11:39:42 AM] PCHAIN: $5361 mcap (target: $6000)
  [11:39:44 AM] SEEDG: $5351 mcap (target: $6000)
  [11:39:46 AM] AVAULT trade: mcap ~$2510 (buy)
  [11:39:46 AM] SKNET: $5354 mcap (target: $6000)
  [11:39:47 AM] MDAO: $5347 mcap (target: $6000)
  [11:39:49 AM] TRELAY: $5464 mcap (target: $6000)
  [11:39:51 AM] CSIGN: $5423 mcap (target: $6000)
  [11:39:53 AM] SWARM: $5460 mcap (target: $6000)
  [11:40:10 AM] SEEKBOT: $5350 mcap (target: $6000)
  [11:40:12 AM] AVAULT: $5359 mcap (target: $6000)
  [11:40:13 AM] NSWAP: $5340 mcap (target: $6000)
  [11:40:15 AM] PCHAIN: $5361 mcap (target: $6000)
  [11:40:17 AM] SEEDG: $5351 mcap (target: $6000)
  [11:40:19 AM] SKNET: $5354 mcap (target: $6000)
  [11:40:20 AM] MDAO: $5347 mcap (target: $6000)
  [11:40:22 AM] TRELAY: $5464 mcap (target: $6000)
  [11:40:24 AM] CSIGN: $5423 mcap (target: $6000)
  [11:40:26 AM] SWARM: $5460 mcap (target: $6000)
  [11:40:43 AM] SEEKBOT: $5347 mcap (target: $6000)
  [11:40:44 AM] AVAULT: $5356 mcap (target: $6000)
  [11:40:46 AM] NSWAP: $5336 mcap (target: $6000)
  [11:40:48 AM] PCHAIN: $5358 mcap (target: $6000)
  [11:40:50 AM] SEEDG: $5347 mcap (target: $6000)
  [11:40:52 AM] SKNET: $5350 mcap (target: $6000)
  [11:40:53 AM] MDAO: $5343 mcap (target: $6000)
  [11:40:55 AM] TRELAY: $5460 mcap (target: $6000)
  [11:40:57 AM] CSIGN: $5419 mcap (target: $6000)
  [11:40:59 AM] SWARM: $5457 mcap (target: $6000)
  [11:41:03 AM] PCHAIN trade: mcap ~$2513 (buy)
  [11:41:16 AM] SEEKBOT: $5347 mcap (target: $6000)
  [11:41:18 AM] AVAULT: $5356 mcap (target: $6000)
  [11:41:20 AM] NSWAP: $5336 mcap (target: $6000)
  [11:41:21 AM] PCHAIN: $5361 mcap (target: $6000)
  [11:41:23 AM] SEEDG: $5347 mcap (target: $6000)
  [11:41:25 AM] SKNET: $5350 mcap (target: $6000)
  [11:41:27 AM] MDAO: $5343 mcap (target: $6000)
  [11:41:28 AM] TRELAY: $5460 mcap (target: $6000)
  [11:41:30 AM] CSIGN: $5419 mcap (target: $6000)
  [11:41:32 AM] SWARM: $5457 mcap (target: $6000)
  [11:41:49 AM] SEEKBOT: $5346 mcap (target: $6000)
  [11:41:51 AM] AVAULT: $5355 mcap (target: $6000)
  [11:41:53 AM] NSWAP: $5336 mcap (target: $6000)
  [11:41:54 AM] PCHAIN: $5361 mcap (target: $6000)
  [11:41:56 AM] SEEDG: $5346 mcap (target: $6000)
  [11:41:58 AM] SKNET: $5350 mcap (target: $6000)
  [11:42:00 AM] MDAO: $5343 mcap (target: $6000)
  [11:42:02 AM] TRELAY: $5460 mcap (target: $6000)
  [11:42:03 AM] CSIGN: $5418 mcap (target: $6000)
  [11:42:05 AM] SWARM: $5456 mcap (target: $6000)
  [11:42:22 AM] SEEKBOT: $5349 mcap (target: $6000)
  [11:42:24 AM] AVAULT: $5358 mcap (target: $6000)
  [11:42:26 AM] NSWAP: $5338 mcap (target: $6000)
  [11:42:28 AM] PCHAIN: $5363 mcap (target: $6000)
  [11:42:29 AM] SEEDG: $5349 mcap (target: $6000)
  [11:42:31 AM] SKNET: $5352 mcap (target: $6000)
  [11:42:33 AM] MDAO: $5345 mcap (target: $6000)
  [11:42:35 AM] TRELAY: $5462 mcap (target: $6000)
  [11:42:36 AM] CSIGN: $5421 mcap (target: $6000)
  [11:42:38 AM] SWARM: $5458 mcap (target: $6000)
  [11:42:42 AM] SEEDG trade: mcap ~$2504 (buy)
  [11:42:55 AM] SEEKBOT: $5349 mcap (target: $6000)
  [11:42:57 AM] AVAULT: $5358 mcap (target: $6000)
  [11:42:59 AM] NSWAP: $5338 mcap (target: $6000)
  [11:43:00 AM] PCHAIN: $5363 mcap (target: $6000)
  [11:43:02 AM] SEEDG: $5352 mcap (target: $6000)
  [11:43:04 AM] SKNET: $5352 mcap (target: $6000)
  [11:43:06 AM] MDAO: $5345 mcap (target: $6000)
  [11:43:07 AM] TRELAY: $5462 mcap (target: $6000)
  [11:43:09 AM] CSIGN: $5421 mcap (target: $6000)
  [11:43:11 AM] SWARM: $5458 mcap (target: $6000)
  [11:43:28 AM] SEEKBOT: $5349 mcap (target: $6000)
  [11:43:30 AM] AVAULT: $5358 mcap (target: $6000)
  [11:43:31 AM] NSWAP: $5339 mcap (target: $6000)
  [11:43:33 AM] PCHAIN: $5364 mcap (target: $6000)
  [11:43:35 AM] SEEDG: $5353 mcap (target: $6000)
  [11:43:36 AM] SKNET: $5353 mcap (target: $6000)
  [11:43:38 AM] MDAO: $5346 mcap (target: $6000)
  [11:43:40 AM] TRELAY: $5463 mcap (target: $6000)
  [11:43:41 AM] CSIGN: $5422 mcap (target: $6000)
  [11:43:43 AM] SWARM: $5459 mcap (target: $6000)
  [11:44:00 AM] SEEKBOT: $5349 mcap (target: $6000)
  [11:44:02 AM] AVAULT: $5358 mcap (target: $6000)
  [11:44:04 AM] NSWAP: $5339 mcap (target: $6000)
  [11:44:05 AM] PCHAIN: $5364 mcap (target: $6000)
  [11:44:07 AM] SEEDG: $5353 mcap (target: $6000)
  [11:44:09 AM] SKNET: $5353 mcap (target: $6000)
  [11:44:11 AM] MDAO: $5346 mcap (target: $6000)
  [11:44:13 AM] TRELAY: $5463 mcap (target: $6000)
  [11:44:14 AM] CSIGN: $5422 mcap (target: $6000)
  [11:44:16 AM] SWARM: $5459 mcap (target: $6000)
  [11:44:33 AM] SEEKBOT: $5360 mcap (target: $6000)
  [11:44:35 AM] AVAULT: $5369 mcap (target: $6000)
  [11:44:37 AM] NSWAP: $5350 mcap (target: $6000)
  [11:44:38 AM] PCHAIN: $5374 mcap (target: $6000)
  [11:44:40 AM] SEEDG: $5364 mcap (target: $6000)
  [11:44:42 AM] SKNET: $5364 mcap (target: $6000)
  [11:44:43 AM] MDAO: $5356 mcap (target: $6000)
  [11:44:45 AM] TRELAY: $5474 mcap (target: $6000)
  [11:44:47 AM] CSIGN: $5433 mcap (target: $6000)
  [11:44:49 AM] SWARM: $5470 mcap (target: $6000)
  [11:44:49 AM] TRELAY trade: mcap ~$2617 (buy)
  [11:45:06 AM] SEEKBOT: $5360 mcap (target: $6000)
  [11:45:07 AM] AVAULT: $5369 mcap (target: $6000)
  [11:45:09 AM] NSWAP: $5350 mcap (target: $6000)
  [11:45:11 AM] PCHAIN: $5374 mcap (target: $6000)
  [11:45:13 AM] SEEDG: $5364 mcap (target: $6000)
  [11:45:15 AM] SKNET: $5364 mcap (target: $6000)
